dim_process,seq_idx,seq_len,time_since_start,time_since_last_event,type_event
17,297,61,0.013000000006286,0.005499999999301001,16
17,297,61,0.08806303621113601,0.07506303620485001,16
17,297,61,0.090063036218819,0.002000000007683,16
17,297,61,0.096963036226409,0.0069000000075900006,16
17,297,61,0.099163036243592,0.0022000000171820003,16
17,297,61,0.103263036234605,0.004099999991012,16
17,297,61,0.108063036229762,0.004799999995157,16
17,297,61,0.111163036231485,0.003100000001722,16
17,297,61,0.11576303621714301,0.004599999985657,16
17,297,61,0.117163036225431,0.001400000008288,16
17,297,61,0.120963036231299,0.0038000000058670005,16
17,297,61,0.122863036234232,0.0019000000029330002,16
17,297,61,0.13016303623171802,0.007299999997485001,16
17,297,61,0.135563036226269,0.0053999999945510005,16
17,297,61,0.228163036229855,0.09260000000358501,16
17,297,61,0.260663036231019,0.032500000001164,16
17,297,61,0.27086303622072805,0.010199999989708,16
17,297,61,0.275763036220635,0.004899999999906,16
17,297,61,0.302363036232602,0.026600000011967002,16
17,297,61,0.398423409659297,0.096060373426694,16
17,297,61,0.413123409659017,0.014699999999720001,16
17,297,61,0.450023409665443,0.036900000006426,16
17,297,61,0.451423409644628,0.001399999979184,16
17,297,61,0.45422340966120606,0.002800000016577,16
17,297,61,0.46382340965152,0.009599999990314,16
17,297,61,0.48382340964104303,0.019999999989522,0
17,297,61,0.489023409655199,0.005200000014156001,16
17,297,61,0.505323409643604,0.016299999988405003,0
17,297,61,0.5082234096649311,0.0029000000213270003,16
17,297,61,0.520123409648074,0.011899999983143,3
17,297,61,0.5323234096454661,0.012199999997392,16
17,297,61,0.548523409658225,0.016200000012759,16
17,297,61,0.5510234096605531,0.0025000000023280003,16
17,297,61,0.6505612107137291,0.099537801053175,16
17,297,61,0.658361210734963,0.007800000021234,16
17,297,61,0.6594612107290031,0.0010999999940390001,16
17,297,61,0.662361210721226,0.0028999999922230003,16
17,297,61,0.726742446828706,0.06438123610748,16
17,297,61,0.7314424468191141,0.004699999990407,16
17,297,61,0.9997424468443061,0.268300000025192,16
17,297,61,1.00244244682703,0.002699999982723,16
17,297,61,1.0632437906443,0.06080134381727,16
17,297,61,1.069743790661996,0.0065000000176950005,16
17,297,61,1.10968495159426,0.039941160932264005,16
17,297,61,1.157684951604039,0.048000000009778006,16
17,297,61,1.163284951578986,0.005599999974947,16
17,297,61,1.166684951594958,0.0034000000159720004,16
17,297,61,1.207529953292537,0.040845001697578,16
17,297,61,1.20962995330497,0.0021000000124330002,16
17,297,61,1.223029953301152,0.013399999996181002,16
17,297,61,1.265039263566107,0.042009310264955003,16
17,297,61,2.070739263563266,0.805699999997159,16
17,297,61,2.07453926354003,0.0037999999767630004,16
17,297,61,2.076039263553068,0.0015000000130380002,16
17,297,61,2.077139263547108,0.0010999999940390001,16
17,297,61,2.101339263561497,0.024200000014388,16
17,297,61,2.108139263564337,0.00680000000284,16
17,297,61,2.121339263551019,0.013199999986682,16
17,298,35,0.0,0.0,16
17,298,35,0.001800000027287,0.001800000027287,16
17,298,35,0.015600000013364002,0.013799999986076,16
17,298,35,0.041000000026542006,0.025400000013178003,16
17,298,35,0.101820017450248,0.060820017423706005,16
17,298,35,0.10392001743357801,0.0020999999833290002,16
17,298,35,0.10642001743590601,0.0025000000023280003,16
17,298,35,0.10892001743823401,0.0025000000023280003,16
17,298,35,0.207832852071333,0.09891283463309801,16
17,298,35,0.212232852076595,0.004400000005261,16
17,298,35,0.7458328520717991,0.533599999995203,16
17,298,35,0.777415984917426,0.031583132845627006,16
17,298,35,0.780615984923899,0.003200000006472,16
17,298,35,0.783115984926227,0.0025000000023280003,16
17,298,35,0.784215984920267,0.0010999999940390001,16
17,298,35,0.7915159849177521,0.007299999997485001,16
17,298,35,0.7931159849064361,0.001599999988684,16
17,298,35,0.795715984913514,0.0026000000070780004,16
17,298,35,0.8015159849270651,0.00580000001355,16
17,298,35,0.804815984909184,0.0032999999821180003,16
17,298,35,0.8926159849176121,0.08780000000842801,16
17,298,35,0.90321598492632,0.010600000008707,16
17,298,35,0.909415984929765,0.006200000003445,16
17,298,35,0.913415984916028,0.003999999986262001,16
17,298,35,0.9923414905301651,0.07892550561413601,16
17,298,35,1.003686726675072,0.011345236144907001,16
17,298,35,1.010586726653559,0.006899999978486001,16
17,298,35,1.014686726673675,0.004100000020116,16
17,298,35,1.016486726671859,0.001799999998183,16
17,298,35,1.020286726677727,0.0038000000058670005,16
17,298,35,1.021486726676516,0.001199999998789,16
17,298,35,1.054386726667575,0.032899999991059005,16
17,298,35,1.082586726668227,0.028200000000651003,16
17,298,35,1.095586726674513,0.013000000006286,16
17,298,35,1.101986726658355,0.006399999983841001,16
17,299,47,0.0,0.0,0
17,299,47,0.092802602461501,0.092802602461501,0
17,299,47,0.11370260246466701,0.020900000003166,0
17,299,47,0.152902602463922,0.039199999999254005,0
17,299,47,0.22890260246485403,0.076000000000931,16
17,299,47,0.239402602468812,0.010500000003958001,3
17,299,47,0.26934925815145,0.029946655682638,8
17,299,47,0.287038030229876,0.017688772078425,16
17,299,47,0.320445528219209,0.033407497989333006,15
17,299,47,0.32334552821143303,0.0028999999922230003,15
17,299,47,0.32644552821315603,0.003100000001722,4
17,299,47,0.33094552819406303,0.004499999980907001,4
17,299,47,0.33264552821660104,0.0017000000225380002,5
17,299,47,0.336145528208219,0.003499999991618,15
17,299,47,0.34434552821934905,0.008200000011129001,15
17,299,47,0.34644552820267804,0.0020999999833290002,15
17,299,47,0.377595084526954,0.031149556324275,0
17,299,47,0.38349508451615105,0.005899999989196001,0
17,299,47,0.38969508451959606,0.006200000003445,0
17,299,47,0.43348358491261,0.043788500393013005,8
17,299,47,0.441783584899385,0.008299999986775,8
17,299,47,0.444183584896964,0.002399999997578,8
17,299,47,1.3129835849226221,0.868800000025657,8
17,299,47,1.8616835849074411,0.548699999984819,8
17,299,47,1.87247871455633,0.010795129648889,16
17,299,47,1.8988767409766771,0.026398026420347002,8
17,299,47,1.954476809461803,0.055600068485125005,14
17,299,47,1.959076809447461,0.004599999985657,14
17,299,47,1.960476809455749,0.001400000008288,14
17,299,47,1.965776809445551,0.0052999999898020005,14
17,299,47,1.9743768094465761,0.008600000001024,6
17,299,47,1.9890768094462972,0.014699999999720001,5
17,299,47,2.012176809466646,0.023100000020349003,16
17,299,47,2.016776809452304,0.004599999985657,6
17,299,47,2.026876809466367,0.010100000014062001,6
17,299,47,2.02967680945384,0.002799999987473,0
17,299,47,2.047176809470139,0.017500000016298003,6
17,299,47,2.081676809449882,0.034499999979743005,16
17,299,47,2.321176809445924,0.23949999999604102,0
17,299,47,3.142576809461198,0.821400000015273,16
17,299,47,3.26387680946008,0.12129999999888201,6
17,299,47,3.269876809454027,0.005999999993946001,5
17,299,47,3.315754625402342,0.045877815948315005,1
17,299,47,3.316954625401131,0.001199999998789,1
17,299,47,3.320154625407604,0.003200000006472,1
17,299,47,3.5631546254243682,0.24300000001676303,16
17,299,47,3.565054625398198,0.0018999999738290002,16
17,300,40,0.0,0.0,6
17,300,40,0.915600000007543,0.915600000007543,8
17,300,40,0.9376000000047491,0.021999999997206,1
17,300,40,0.951700000005075,0.014100000000325002,1
17,300,40,0.9576999999990211,0.005999999993946001,1
17,300,40,0.9643999999971121,0.00669999999809,1
17,300,40,0.965500000020255,0.0011000000231430002,1
17,300,40,0.9667000000190451,0.001199999998789,1
17,300,40,0.968099999998229,0.001399999979184,5
17,300,40,0.98870000001625,0.020600000018021,4
17,300,40,1.004300000000511,0.015599999984260001,6
17,300,40,1.036200000002281,0.031900000001769,1
17,300,40,1.070601773793512,0.034401773791231,11
17,300,40,1.091301773787179,0.020699999993667003,11
17,300,40,1.098301773799519,0.00700000001234,11
17,300,40,1.874101773802592,0.775800000003073,16
17,300,40,1.9165539904175601,0.042452216614968,16
17,300,40,2.858153990408573,0.9415999999910121,16
17,300,40,2.910710131678401,0.052556141269827,6
17,300,40,3.246810131664291,0.33609999998589,16
17,300,40,3.309974552901292,0.063164421237001,1
17,300,40,3.317174552894028,0.0071999999927350004,1
17,300,40,3.325374552905157,0.008200000011129001,6
17,300,40,3.409074552893469,0.083699999988311,1
17,300,40,3.460574552894866,0.051500000001396005,6
17,300,40,3.50329985277228,0.042725299877413005,1
17,300,40,3.58872684022489,0.085426987452609,1
17,300,40,3.5956268402324802,0.0069000000075900006,11
17,300,40,3.602626840215716,0.006999999983236,11
17,300,40,4.500526840226566,0.897900000010849,9
17,300,40,4.750126840207567,0.24959999998100102,6
17,300,40,4.751826840230105,0.0017000000225380002,1
17,300,40,4.806925747471041,0.055098907240935004,16
17,300,40,4.834708491865444,0.027782744394402002,16
17,300,40,4.84200849186293,0.007299999997485001,16
17,300,40,4.926680888916514,0.08467239705358401,15
17,300,40,4.93268088891046,0.005999999993946001,1
17,300,40,4.940280888922195,0.007600000011734001,6
17,300,40,4.9444808889179575,0.004199999995762,6
17,300,40,4.947180888900681,0.002699999982723,6
17,301,63,0.0,0.0,7
17,301,63,0.0014999999839340002,0.0014999999839340002,7
17,301,63,0.008299999986775,0.00680000000284,7
17,301,63,0.010399999999208001,0.0021000000124330002,7
17,301,63,0.014499999990220001,0.004099999991012,14
17,301,63,0.024000000004889003,0.009500000014668001,7
17,301,63,0.029899999994085002,0.005899999989196001,7
17,301,63,0.042500000010476005,0.012600000016391001,7
17,301,63,0.051100000011501,0.008600000001024,14
17,301,63,0.054399999993619004,0.0032999999821180003,14
17,301,63,0.057100000005447,0.002700000011827,7
17,301,63,0.077599999989614,0.020499999984167003,7
17,301,63,0.10715123570467101,0.029551235715057002,16
17,301,63,0.109851235716499,0.002700000011827,16
17,301,63,0.152972673431785,0.043121437715285,14
17,301,63,0.263072673422565,0.110099999990779,6
17,301,63,0.353172673423822,0.09010000000125701,5
17,301,63,0.377172673428711,0.024000000004889003,5
17,301,63,0.478172673423822,0.10099999999511,4
17,301,63,0.5233726734170231,0.045199999993201005,4
17,301,63,0.532472673412693,0.009099999995669001,5
17,301,63,0.565472673437605,0.033000000024912005,5
17,301,63,0.5681726734203291,0.002699999982723,5
17,301,63,0.586172673431272,0.018000000010943002,4
17,301,63,0.6079726734189791,0.021799999987706,5
17,301,63,0.6570726734227971,0.049100000003818006,14
17,301,63,0.6586726734114821,0.001599999988684,14
17,301,63,0.659672673429875,0.001000000018393,14
17,301,63,0.6710726734183731,0.011399999988498001,14
17,301,63,0.682172673421726,0.011100000003352001,5
17,301,63,0.6839726734199101,0.001799999998183,5
17,301,63,0.6850726734139491,0.0010999999940390001,5
17,301,63,0.688172673415672,0.003100000001722,5
17,301,63,0.7165726734258241,0.028400000010151003,9
17,301,63,0.72367267341381,0.007099999987985,16
17,301,63,0.7739726734164171,0.050300000002607,16
17,301,63,1.015172673434997,0.24120000001857902,5
17,301,63,1.01917267342126,0.003999999986262001,5
17,301,63,1.024772673425312,0.005600000004051001,5
17,301,63,1.025972673424101,0.001199999998789,5
17,301,63,1.030972673428757,0.0050000000046560005,4
17,301,63,1.033672673411481,0.002699999982723,4
17,301,63,1.034772673434625,0.0011000000231430002,4
17,301,63,1.042672673431505,0.00789999999688,4
17,301,63,1.044872673419584,0.0021999999880790004,5
17,301,63,1.277672673417535,0.232799999997951,5
17,301,63,1.321172673417302,0.043499999999767,7
17,301,63,1.351272673420888,0.030100000003585002,10
17,301,63,1.371531858621827,0.020259185200939,14
17,301,63,1.3764318586217341,0.004899999999906,14
17,301,63,1.382231858635285,0.00580000001355,1
17,301,63,1.421831858624435,0.03959999998915,4
17,301,63,1.428731858632025,0.0069000000075900006,1
17,301,63,1.442831858632351,0.014100000000325002,4
17,301,63,1.456531858642782,0.013700000010430001,7
17,301,63,1.466331858642596,0.009799999999813,7
17,301,63,1.510231858632258,0.043899999989662,0
17,301,63,1.5402318586310941,0.029999999998835004,4
17,301,63,1.5455318586208961,0.0052999999898020005,6
17,301,63,1.561431858619406,0.015899999998509003,16
17,301,63,1.565331858630023,0.003900000010617,7
17,301,63,1.623531858629511,0.058199999999487,6
17,301,63,1.653631858633096,0.030100000003585002,16
17,302,51,0.0,0.0,9
17,302,51,0.001199999998789,0.001199999998789,9
17,302,51,0.006499999988591,0.0052999999898020005,16
17,302,51,0.008700000005774,0.0022000000171820003,16
17,302,51,0.009799999999813,0.0010999999940390001,16
17,302,51,0.015299999999115,0.005499999999301001,16
17,302,51,0.030299999983981002,0.014999999984866001,16
17,302,51,0.038796381672874004,0.008496381688893,16
17,302,51,0.442996381662816,0.40419999998994105,16
17,302,51,0.44979638166565705,0.00680000000284,16
17,302,51,0.452296381667985,0.0025000000023280003,16
17,302,51,0.453896381656669,0.001599999988684,16
17,302,51,0.47559638166873003,0.021700000012060003,16
17,302,51,0.47669638166276906,0.0010999999940390001,16
17,302,51,0.47779638165680904,0.0010999999940390001,16
17,302,51,0.49029638166845,0.012500000011641001,16
17,302,51,0.49149638166724,0.001199999998789,16
17,302,51,0.49899638167422505,0.007500000006984001,16
17,302,51,0.501796381661698,0.002799999987473,16
17,302,51,0.504396381668776,0.0026000000070780004,16
17,302,51,0.5198071104581791,0.015410728789402,16
17,302,51,1.060607110446118,0.540799999987939,16
17,302,51,1.08890711045152,0.028300000005401,16
17,302,51,1.099007110436479,0.010099999984959002,16
17,302,51,1.100107110459623,0.0011000000231430002,16
17,302,51,1.102407110452451,0.002299999992828,16
17,302,51,1.143907110444535,0.041499999992083,16
17,302,51,1.159907110447795,0.016000000003259,16
17,302,51,1.177907110458738,0.018000000010943002,16
17,302,51,1.183507110433685,0.005599999974947,16
17,302,51,1.195907110440577,0.012400000006891001,16
17,302,51,1.204307110432102,0.008399999991524,16
17,302,51,1.5015071104329871,0.29720000000088403,16
17,302,51,1.565874317455052,0.064367207022065,16
17,302,51,1.578574317476193,0.012700000021141002,16
17,302,51,1.637374317475075,0.058799999998882004,16
17,302,51,1.638674317478614,0.0013000000035390002,16
17,302,51,1.646374317465995,0.007699999987380001,16
17,302,51,1.6542743174628751,0.00789999999688,7
17,302,51,1.6965285193175321,0.042254201854657,16
17,302,51,1.702428519306729,0.005899999989196001,16
17,302,51,1.7236285192950411,0.021199999988311003,16
17,302,51,1.743928519298812,0.020300000003771003,16
17,302,51,1.746828519291036,0.0028999999922230003,16
17,302,51,1.7486285192892201,0.001799999998183,16
17,302,51,1.75452851930752,0.0059000000183,16
17,302,51,1.760328519291967,0.0057999999844460005,16
17,302,51,1.776828519289872,0.016499999997904,16
17,302,51,2.24782851930943,0.47100000001955705,16
17,302,51,2.335942683695709,0.088114164386279,16
17,302,51,2.35656068074176,0.020617997046051002,14
17,303,60,0.0,0.0,16
17,303,60,0.002399999997578,0.002399999997578,16
17,303,60,0.032899999991059005,0.030499999993480003,16
17,303,60,0.05619999999180401,0.023300000000745003,16
17,303,60,0.05999999999767101,0.0038000000058670005,16
17,303,60,0.36400000000139604,0.304000000003725,16
17,303,60,0.806600000010803,0.442600000009406,8
17,303,60,0.808400000008987,0.001799999998183,3
17,303,60,0.810900000011315,0.0025000000023280003,16
17,303,60,0.8130999999993941,0.0021999999880790004,9
17,303,60,0.8783602283773281,0.06526022837793301,3
17,303,60,0.9020602283679681,0.023699999990640003,3
17,303,60,0.9807939459085461,0.07873371754057801,16
17,303,60,0.985393945894203,0.004599999985657,16
17,303,60,0.9936939459100831,0.008300000015879001,16
17,303,60,0.995893945898161,0.0021999999880790004,16
17,303,60,0.99729394590645,0.001400000008288,16
17,303,60,1.01329394590971,0.016000000003259,3
17,303,60,1.024293945908313,0.010999999998603,8
17,303,60,1.031493945901048,0.0071999999927350004,9
17,303,60,1.038093945894389,0.006599999993341,7
17,303,60,1.049493945911991,0.011400000017601001,8
17,303,60,1.058493945902911,0.008999999990919001,7
17,303,60,1.065293945905751,0.00680000000284,9
17,303,60,1.07549394589546,0.010199999989708,16
17,303,60,1.082793945892946,0.007299999997485001,16
17,303,60,1.09849394591106,0.015700000018114002,16
17,303,60,1.438593945912317,0.340100000001257,8
17,303,60,1.456693945898906,0.018099999986588,9
17,303,60,1.46649394589872,0.009799999999813,16
17,303,60,1.483693945900769,0.017200000002048,8
17,303,60,1.508593945890198,0.024899999989429003,8
17,303,60,2.297893945894203,0.789300000004004,15
17,303,60,2.303493945898254,0.005600000004051001,16
17,303,60,2.327793945888289,0.024299999990034002,16
17,303,60,2.333993945891735,0.006200000003445,4
17,303,60,2.537493945894994,0.20350000000325902,16
17,303,60,2.5484939458935982,0.010999999998603,9
17,303,60,2.550493945901281,0.002000000007683,9
17,303,60,2.556793945909477,0.006300000008195,9
17,303,60,2.5737939459020263,0.016999999992549,9
17,303,60,2.599893945890245,0.026099999988218003,9
17,303,60,2.602293945887823,0.002399999997578,9
17,303,60,2.60629394590319,0.004000000015366,9
17,303,60,2.608393945915623,0.0021000000124330002,9
17,303,60,2.670943338685905,0.062549392770281,16
17,303,60,2.684639646927179,0.013696308241273,8
17,303,60,2.688339646928296,0.0037000000011170003,8
17,303,60,2.720039646920566,0.03169999999227,9
17,303,60,2.728739646926341,0.008700000005774,9
17,303,60,2.898139646910648,0.16939999998430702,16
17,303,60,2.90153964692662,0.0034000000159720004,16
17,303,60,2.908639646914606,0.007099999987985,16
17,303,60,2.948839646932255,0.040200000017648,16
17,303,60,3.013547999545244,0.064708352612989,9
17,303,60,3.031409805506392,0.017861805961148003,16
17,303,60,3.050363834722874,0.018954029216482003,9
17,303,60,3.054263834733492,0.003900000010617,15
17,303,60,3.065263834732095,0.010999999998603,15
17,303,60,3.083763834737683,0.018500000005587002,15
17,304,63,0.0,0.0,16
17,304,63,0.113500000006752,0.113500000006752,16
17,304,63,0.115400000009685,0.0019000000029330002,16
17,304,63,0.11750000002211801,0.0021000000124330002,16
17,304,63,0.12220000001252501,0.004699999990407,16
17,304,63,0.12470000001485401,0.0025000000023280003,16
17,304,63,0.12960000001476002,0.004899999999906,16
17,304,63,0.201800000009824,0.072199999995063,16
17,304,63,0.20709999999962603,0.0052999999898020005,16
17,304,63,0.21600000001490002,0.008900000015273002,16
17,304,63,0.23279999999795,0.016799999983049003,0
17,304,63,0.269499999994876,0.036699999996926004,5
17,304,63,0.28789999999571403,0.018400000000838003,16
17,304,63,0.29409999999916003,0.006200000003445,16
17,304,63,0.301800000015645,0.007700000016484,16
17,304,63,0.31910000002244304,0.017300000006798003,16
17,304,63,0.328000000008613,0.008899999986169001,16
17,304,63,0.34480000002076705,0.016800000012153,16
17,304,63,0.34690000000409604,0.0020999999833290002,16
17,304,63,0.348400000017134,0.0015000000130380002,16
17,304,63,0.35020000001531804,0.001799999998183,16
17,304,63,0.352500000008147,0.002299999992828,16
17,304,63,0.35430000000633105,0.001799999998183,16
17,304,63,0.35730000000330403,0.0029999999969730004,16
17,304,63,0.36230000000796103,0.0050000000046560005,16
17,304,63,0.36520000000018404,0.0028999999922230003,16
17,304,63,0.367200000007867,0.002000000007683,16
17,304,63,0.36850000001140704,0.0013000000035390002,16
17,304,63,0.37300000002141803,0.004500000010011,16
17,304,63,0.38210000001708805,0.009099999995669001,16
17,304,63,0.38320000001112703,0.0010999999940390001,16
17,304,63,0.40160000001196505,0.018400000000838003,16
17,304,63,0.40850000001955505,0.0069000000075900006,16
17,304,63,0.413800000009357,0.0052999999898020005,16
17,304,63,0.42870000001857705,0.01490000000922,16
17,304,63,0.45570000002044003,0.027000000001862003,16
17,304,63,0.553769215458755,0.09806921543831501,16
17,304,63,0.569900136272674,0.016130920813918002,0
17,304,63,0.572600136284502,0.002700000011827,16
17,304,63,0.5843001362872491,0.011700000002747001,0
17,304,63,0.9550001362867371,0.37069999999948705,16
17,304,63,0.956200136285526,0.001199999998789,16
17,304,63,1.030006119216521,0.07380598293099501,16
17,304,63,1.035006119221178,0.0050000000046560005,16
17,304,63,1.040606119225229,0.005600000004051001,16
17,304,63,1.114677448489139,0.07407132926390901,16
17,304,63,1.122177448496124,0.007500000006984001,16
17,304,63,1.129377448488859,0.0071999999927350004,16
17,304,63,1.131977448495937,0.0026000000070780004,16
17,304,63,1.134977448492911,0.0029999999969730004,16
17,304,63,1.138177448499383,0.003200000006472,16
17,304,63,1.156477448495472,0.018299999996088,16
17,304,63,1.158377448498405,0.0019000000029330002,16
17,304,63,1.167477448494075,0.009099999995669001,16
17,304,63,1.168877448502363,0.001400000008288,16
17,304,63,1.834377448476054,0.66549999997369,16
17,304,63,1.8353774484944472,0.001000000018393,16
17,304,63,2.295377448486298,0.45999999999185004,16
17,304,63,2.378782914177113,0.083405465690814,16
17,304,63,2.380382914165797,0.001599999988684,16
17,304,63,2.384282914176414,0.003900000010617,16
17,304,63,2.391682914178649,0.007400000002235001,16
17,304,63,2.403782914171292,0.012099999992642002,16
17,305,49,0.0,0.0,5
17,305,49,0.08590000000549401,0.08590000000549401,5
17,305,49,0.130000000004656,0.044099999999161005,8
17,305,49,0.140500000008614,0.010500000003958001,16
17,305,49,0.14230000000679802,0.001799999998183,16
17,305,49,0.144599999999627,0.002299999992828,16
17,305,49,0.15395944631240002,0.009359446312773,16
17,305,49,0.156859446333727,0.0029000000213270003,16
17,305,49,0.160059446311096,0.003199999977368,16
17,305,49,0.164859446335357,0.004800000024260001,16
17,305,49,0.16875944631687,0.003899999981513,16
17,305,49,0.23925944631850002,0.07050000000162901,16
17,305,49,0.342559446335543,0.10330000001704301,16
17,305,49,0.35305944633950104,0.010500000003958001,16
17,305,49,0.35525944632758005,0.0021999999880790004,16
17,305,49,0.35635944632162003,0.0010999999940390001,16
17,305,49,0.365259446336893,0.008900000015273002,16
17,305,49,0.44355944633065303,0.07829999999376,8
17,305,49,0.446859446312772,0.0032999999821180003,8
17,305,49,0.678259446331538,0.231400000018766,8
17,305,49,0.763965281062919,0.085705834731381,5
17,305,49,0.782365281063758,0.018400000000838003,16
17,305,49,0.784765281061336,0.002399999997578,5
17,305,49,1.1014652810862031,0.31670000002486604,16
17,305,49,1.110765281062268,0.009299999976065001,16
17,305,49,1.11506528106278,0.004300000000512,16
17,305,49,1.198965281060591,0.083899999997811,8
17,305,49,1.21516528107335,0.016200000012759,16
17,305,49,1.340665281067995,0.125499999994644,9
17,305,49,1.359565281063478,0.018899999995483002,8
17,305,49,1.3880652810783791,0.028500000014901,16
17,305,49,1.389665281067064,0.001599999988684,16
17,305,49,1.397265281078798,0.007600000011734001,1
17,305,49,1.401965281069206,0.004699999990407,8
17,305,49,1.407065281078612,0.005100000009406001,16
17,305,49,1.469865281063758,0.062799999985145,8
17,305,49,1.557813608094514,0.087948327030756,16
17,305,49,1.569075747963462,0.011262139868947,6
17,305,49,1.575675747956803,0.006599999993341,11
17,305,49,1.577875747944882,0.0021999999880780003,3
17,305,49,1.814175747963555,0.23630000001867202,14
17,305,49,1.833375747944183,0.019199999980628,14
17,305,49,1.872875747957687,0.039500000013504004,16
17,305,49,1.87617574796891,0.0033000000112220003,16
17,305,49,1.882875747967001,0.00669999999809,16
17,305,49,1.891575747943671,0.00869999997667,5
17,305,49,1.9582160951265941,0.066640347182922,8
17,305,49,1.9597160951105281,0.0014999999839340002,8
17,305,49,2.812416095128177,0.8527000000176481,8
17,306,61,0.0,0.0,5
17,306,61,0.007799999992130001,0.007799999992130001,1
17,306,61,0.06249999999999901,0.054700000007869,3
17,306,61,0.070306612509998,0.0078066125099980005,0
17,306,61,0.34690661252196503,0.276600000011967,16
17,306,61,0.372006612520894,0.025099999998928,7
17,306,61,0.38380661252839104,0.011800000007497001,1
17,306,61,0.43560661251493404,0.05179999998654201,16
17,306,61,0.44180661251837905,0.006200000003445,5
17,306,61,0.464706612529229,0.022900000010849002,5
17,306,61,0.467106612526808,0.002399999997578,1
17,306,61,0.47380661252489803,0.00669999999809,1
17,306,61,0.47580661250347805,0.001999999978579,5
17,306,61,0.48290661252056805,0.007100000017089001,13
17,306,61,0.5002066125273661,0.017300000006798003,3
17,306,61,0.5250900524112411,0.024883439883874002,3
17,306,61,0.550490052395315,0.025399999984074002,7
17,306,61,0.570690052394337,0.020199999999022,7
17,306,61,0.644090052417294,0.073400000022957,7
17,306,61,0.646590052390519,0.0024999999732240002,3
17,306,61,0.662390052413383,0.015800000022863,13
17,306,61,0.6817900524035101,0.019399999990127002,1
17,306,61,0.6880900524117061,0.006300000008195,4
17,306,61,0.7410900523970381,0.052999999985331,7
17,306,61,0.849490052394383,0.10839999999734501,16
17,306,61,0.9812900523972241,0.13180000000284,7
17,306,61,1.010990052410914,0.02970000001369,3
17,306,61,1.028490052398108,0.017499999987194002,3
17,306,61,1.098190052390844,0.069699999992735,7
17,306,61,1.112090052410774,0.013900000019930001,7
17,306,61,1.119090052394011,0.006999999983236,7
17,306,61,1.180390052395221,0.061300000001210005,14
17,306,61,1.190890052399179,0.010500000003958001,1
17,306,61,1.192590052392613,0.0016999999934340002,13
17,306,61,1.194390052390797,0.001799999998183,1
17,306,61,1.2013900524031371,0.00700000001234,13
17,306,61,1.206190052398294,0.004799999995156,1
17,306,61,1.214190052399924,0.008000000001629001,16
17,306,61,1.226990052396711,0.012799999996786,13
17,306,61,1.230690052397829,0.0037000000011170003,13
17,306,61,1.236990052406024,0.006300000008195,1
17,306,61,1.242190052391077,0.005199999985052,1
17,306,61,1.243890052413615,0.0017000000225380002,13
17,306,61,1.246090052401694,0.0021999999880790004,13
17,306,61,1.249190052403417,0.003100000001722,1
17,306,61,1.256238158411064,0.007048106007647,4
17,306,61,1.271838158424428,0.015600000013364002,4
17,306,61,1.274638158411902,0.002799999987473,1
17,306,61,1.278638158398165,0.003999999986262001,1
17,306,61,1.280938158420097,0.002300000021932,2
17,306,61,1.284138158397466,0.003199999977368,1
17,306,61,1.291138158409806,0.00700000001234,4
17,306,61,1.300638158424474,0.009500000014668001,4
17,306,61,1.320838158423497,0.020199999999022,15
17,306,61,1.397117687898896,0.07627952947539901,5
17,306,61,1.419317687905601,0.022200000006705002,1
17,306,61,1.446317687907464,0.027000000001862003,1
17,306,61,1.447817687891399,0.0014999999839340002,4
17,306,61,1.4518176879067661,0.004000000015366,1
17,306,61,1.453817687914449,0.002000000007683,8
17,306,61,1.551322362280078,0.09750467436562901,0
17,307,60,0.0,0.0,0
17,307,60,0.004000000015366,0.004000000015366,1
17,307,60,0.068048549982215,0.064048549966849,0
17,307,60,0.069348549985754,0.0013000000035390002,13
17,307,60,0.074748549980306,0.0053999999945510005,0
17,307,60,0.07864854999092301,0.003900000010617,0
17,307,60,0.08244854999679001,0.0038000000058670005,13
17,307,60,0.08814854997648701,0.0056999999796970005,16
17,307,60,0.117548549975929,0.029399999999441002,1
17,307,60,0.11994855000261101,0.002400000026682,1
17,307,60,0.13174854998100402,0.011799999978393,0
17,307,60,0.14754854997476402,0.01579999999376,13
17,307,60,0.20509994963410802,0.05755139965934301,0
17,307,60,0.20959994964412,0.004500000010011,11
17,307,60,0.21449994964402602,0.004899999999906,11
17,307,60,0.21639994961785602,0.0018999999738290002,11
17,307,60,0.22069994961836803,0.004300000000512,11
17,307,60,0.22279994963080102,0.0021000000124330002,0
17,307,60,0.24219994962092903,0.019399999990127002,11
17,307,60,0.24419994962861302,0.002000000007683,11
17,307,60,0.24809994963923002,0.003900000010617,11
17,307,60,0.250299949627309,0.0021999999880790004,11
17,307,60,0.831699949622792,0.5813999999954831,3
17,307,60,0.8876927729552481,0.055992823332456004,13
17,307,60,0.9770927729523611,0.08939999999711201,16
17,307,60,0.996892772961488,0.019800000009126,16
17,307,60,1.042382331586347,0.045489558624859004,16
17,307,60,1.047882331585649,0.005499999999301001,16
17,307,60,1.062082331590724,0.014200000005075,16
17,307,60,1.065182331592447,0.003100000001722,16
17,307,60,1.0715122077079111,0.006329876115463,16
17,307,60,1.073112207725699,0.001600000017788,16
17,307,60,1.096426318658023,0.023314110932323003,0
17,307,60,1.098726318650852,0.002299999992828,10
17,307,60,1.106326318633483,0.0075999999826300004,16
