case:concept:name,time:timestamp,concept:name,event_idx,log_ts_pre,trace_ts_pre,trace_ts_start
1344,2011-10-19 09:16:10.440000+00:00,9,20849,0.3034642001200345,0.2835554177218818,0.2831613733667965
1346,2011-10-19 09:16:16.626000+00:00,9,20850,0.18910777923044278,0.24320168245808227,0.24298111792821198
1345,2011-10-19 09:16:42.546000+00:00,6,20851,0.3157528960444148,0.30276287046569794,0.30221203564686855
1345,2011-10-19 09:16:42.937000+00:00,7,20852,0.03164586096444873,0.022301510668668808,0.30250901425253757
1346,2011-10-19 09:16:50.897000+00:00,9,20853,0.21026449682464768,0.24077614596427604,0.287367633740554
819,2011-10-19 09:17:42.870000+00:00,15,20854,0.38066199458926303,0.3325236338858051,0.8979873209597082
833,2011-10-19 09:17:47.778000+00:00,15,20855,0.1703299185849047,0.8992413063707559,0.8970992338724461
833,2011-10-19 09:19:48.631000+00:00,15,20856,0.46054144252636026,0.32455334065342795,0.8971127483460031
429,2011-10-19 09:19:59.652000+00:00,20,20857,0.23844508704837586,0.5669171398307341,0.9380409229426747
818,2011-10-19 09:20:22.643000+00:00,15,20858,0.30470726814986826,0.8992218789603705,0.8980695376002091
1347,2011-10-19 09:21:09.505000+00:00,2,20859,0.37093296031387313,0.0,0.0
1347,2011-10-19 09:21:09.505000+00:00,4,20860,0.0,0.0,0.0
1347,2011-10-19 09:21:09.613000+00:00,5,20861,0.009834140018336471,0.006930327437843945,0.0069127796854001776
1347,2011-10-19 09:21:53.822000+00:00,8,20862,0.36546477333017274,0.2575507915743463,0.25705949790420873
1347,2011-10-19 09:21:53.822000+00:00,3,20863,0.0,0.0,0.25705949790420873
1348,2011-10-19 09:22:12.151000+00:00,2,20864,0.28398812845043775,0.0,0.0
1348,2011-10-19 09:22:12.151000+00:00,4,20865,0.0,0.0,0.0
1348,2011-10-19 09:22:12.368000+00:00,5,20866,0.018831701858509645,0.013271100456977537,0.013237497717775958
818,2011-10-19 09:22:12.827000+00:00,15,20867,0.03622252784961452,0.3183614578635608,0.8980816830296194
1348,2011-10-19 09:23:03.619000+00:00,9,20868,0.3784999985416343,0.2673332341204278,0.2669356935044994
1349,2011-10-19 09:25:03.722000+00:00,2,20869,0.4599494205448075,0.0,0.0
1349,2011-10-19 09:25:03.722000+00:00,4,20870,0.0,0.0,0.0
1349,2011-10-19 09:25:03.901000+00:00,5,20871,0.015789864299965133,0.01112745289306871,0.011099277920031939
1349,2011-10-19 09:25:46.079000+00:00,6,20872,0.3610571872488784,0.2544446720054874,0.25407926874343717
1349,2011-10-19 09:25:46.432000+00:00,7,20873,0.02898984872087663,0.02042976240267342,0.2546258347921306
1350,2011-10-19 09:26:48.484000+00:00,2,20874,0.3973638495547398,0.0,0.0
1350,2011-10-19 09:26:48.484000+00:00,4,20875,0.0,0.0,0.0
1350,2011-10-19 09:26:48.621000+00:00,5,20876,0.01231161129731007,0.00867625409224656,0.008654285612356477
1350,2011-10-19 09:26:55.210000+00:00,18,20877,0.19434002469278835,0.13695554495750717,0.13781473416033238
563,2011-10-19 09:27:59.502000+00:00,21,20878,0.40071134017385124,0.7515647159287983,0.9277415377843995
563,2011-10-19 09:28:30.214000+00:00,20,20879,0.33146211999733555,0.23358839924388608,0.927743717775658
563,2011-10-19 09:28:31.540000+00:00,21,20880,0.0809454562017634,0.057043983005925364,0.9277438118958601
563,2011-10-19 09:28:48.999000+00:00,20,20881,0.27957196726123573,0.19702030599014192,0.9277450511329304
1351,2011-10-19 09:29:50.971000+00:00,2,20882,0.39724210778705143,0.0,0.0
1351,2011-10-19 09:29:50.971000+00:00,4,20883,0.0,0.0,0.0
1351,2011-10-19 09:29:51.130000+00:00,5,20884,0.014149278679763209,0.00997129734549487,0.009946049785559033
563,2011-10-19 09:30:05.873000+00:00,20,20885,0.264310493382443,0.2942981530189514,0.9277505073663442
563,2011-10-19 09:30:23.234000+00:00,20,20886,0.27906152557446706,0.1966605868870341,0.9277517395250551
429,2011-10-19 09:30:33.543000+00:00,20,20887,0.23259040978782916,0.4360962607710455,0.9380795315257635
1346,2011-10-19 09:30:38.549000+00:00,6,20888,0.17190746117555214,0.4540948275143581,0.4584147091002933
1346,2011-10-19 09:30:38.622000+00:00,7,20889,0.00675625435979226,0.0047612760118745595,0.45842018405584556
1351,2011-10-19 09:30:39.138000+00:00,8,20890,0.03989741370610418,0.26300329238067705,0.26255569301372966
1351,2011-10-19 09:30:39.138000+00:00,3,20891,0.0,0.0,0.26255569301372966
1346,2011-10-19 09:30:39.611000+00:00,9,20892,0.037138263640077405,0.046467174792760975,0.4584943146624617
1346,2011-10-19 09:31:11.362000+00:00,7,20893,0.3345534506787171,0.23576692566314403,0.46083189992477186
757,2011-10-19 09:31:49.121000+00:00,15,20894,0.35070413611075707,0.8984159096605521,0.9062841117439593
429,2011-10-19 09:31:51.821000+00:00,20,20895,0.12545589073458743,0.295505630208556,0.9380842976929309
1352,2011-10-19 09:33:39.921000+00:00,2,20896,0.44994076648719405,0.0,0.0
1352,2011-10-19 09:33:39.921000+00:00,4,20897,0.0,0.0,0.0
1352,2011-10-19 09:33:40.203000+00:00,5,20898,0.02382109684923748,0.016787233127247513,0.016744727457237728
1322,2011-10-19 09:33:49.310000+00:00,7,20899,0.2218152037504739,0.5026596342057047,0.7230084219946835
1352,2011-10-19 09:34:27.929000+00:00,6,20900,0.35280851783746386,0.2626133281038742,0.26233736184449624
1352,2011-10-19 09:34:28.295000+00:00,7,20901,0.029906787356052834,0.021075948543030586,0.2628388799177488
757,2011-10-19 09:35:00.322000+00:00,15,20902,0.33535815027674043,0.3553493385244894,0.9063027685013404
965,2011-10-19 09:36:37.886000+00:00,20,20903,0.4402023033747457,0.48396825034905755,0.8819921333741575
1346,2011-10-19 09:37:06.662000+00:00,10,20904,0.32542178007745387,0.39705914567463313,0.4826112737822282
807,2011-10-19 09:37:45.047000+00:00,15,20905,0.3522404883711621,0.898393077818186,0.902366091019969
429,2011-10-19 09:37:55.559000+00:00,22,20906,0.23429639648435394,0.39864083571236225,0.9381064404417666
429,2011-10-19 09:37:55.560000+00:00,23,20907,9.584197743357003e-05,6.754187805609956e-05,0.9381064405026323
429,2011-10-19 09:37:55.560000+00:00,24,20908,0.0,0.0,0.9381064405026323
429,2011-10-19 09:37:55.560000+00:00,25,20909,0.0,0.0,0.9381064405026323
429,2011-10-19 09:38:01.078000+00:00,20,20910,0.17975207990736766,0.12667511028608225,0.938106776357882
429,2011-10-19 09:38:01.078000+00:00,3,20911,0.0,0.0,0.938106776357882
807,2011-10-19 09:39:42.651000+00:00,15,20912,0.44402530451038663,0.32272709622800433,0.9023782538107278
1346,2011-10-19 09:40:19.855000+00:00,11,20913,0.34932113878157217,0.3560460981747937,0.4920396675800917
1346,2011-10-19 09:40:19.855000+00:00,12,20914,0.0,0.0,0.4920396675800917
1058,2011-10-19 09:40:59.653000+00:00,15,20915,0.3556204178611163,0.858105890315197,0.8573028542876788
1353,2011-10-19 09:41:04.595000+00:00,2,20916,0.17088017431848335,0.0,0.0
1353,2011-10-19 09:41:04.595000+00:00,4,20917,0.0,0.0,0.0
1353,2011-10-19 09:41:04.902000+00:00,5,20918,0.025673025604696604,0.018092326673094912,0.018046516475461592
1346,2011-10-19 09:41:09.579000+00:00,13,20919,0.16650540395698668,0.2653289501307833,0.49426706081405386
1346,2011-10-19 09:41:09.621000+00:00,14,20920,0.003945096438492294,0.002780193290073625,0.49426891143836577
1346,2011-10-19 09:41:09.711000+00:00,15,20921,0.008263569850878387,0.005823513267586164,0.49427287689080546
1346,2011-10-19 09:41:10.844000+00:00,7,20922,0.07263941495727581,0.05119053924478262,0.4943227775868457
1353,2011-10-19 09:41:48.276000+00:00,8,20923,0.3498917050826605,0.25629101468826,0.25610681003893465
1353,2011-10-19 09:41:48.276000+00:00,3,20924,0.0,0.0,0.25610681003893465
965,2011-10-19 09:41:52.827000+00:00,22,20925,0.1643531714294936,0.38893536500245385,0.8820361897860527
965,2011-10-19 09:41:52.827000+00:00,24,20926,0.0,0.0,0.8820361897860527
965,2011-10-19 09:41:52.828000+00:00,25,20927,9.584197743357003e-05,6.754187805609956e-05,0.8820361899258948
965,2011-10-19 09:41:52.828000+00:00,23,20928,0.0,0.0,0.8820361899258948
965,2011-10-19 09:42:00.738000+00:00,20,20929,0.2097278983877568,0.14779970652928398,0.882037296067986
965,2011-10-19 09:42:00.738000+00:00,3,20930,0.0,0.0,0.882037296067986
1344,2011-10-19 09:42:28.252000+00:00,9,20931,0.3212690281516765,0.4976559563954645,0.4991459988929048
1058,2011-10-19 09:42:45.187000+00:00,15,20932,0.27681053542790035,0.31547447071526463,0.8573241514257713
1058,2011-10-19 09:42:48.453000+00:00,15,20933,0.13910522215958002,0.09803040592084142,0.8573248104089017
1058,2011-10-19 09:43:49.888000+00:00,15,20934,0.3964208906955945,0.2793662252723292,0.8573372049920681
481,2011-10-19 09:43:50.465000+00:00,20,20935,0.0436801759847932,0.6068930901121576,0.9339005726191165
1058,2011-10-19 09:43:51.974000+00:00,15,20936,0.08820760161644939,0.07614935406999528,0.8573376258050047
1344,2011-10-19 09:44:28.633000+00:00,8,20937,0.3479433686074016,0.324291076794707,0.5039077515778098
1344,2011-10-19 09:44:31.761000+00:00,9,20938,0.13595201813792013,0.09580827604393469,0.5040271067208661
1344,2011-10-19 09:44:31.761000+00:00,3,20939,0.0,0.0,0.5040271067208661
1348,2011-10-19 09:44:43.121000+00:00,9,20940,0.24111181670888573,0.48455153074210344,0.4859407698043074
1322,2011-10-19 09:45:18.438000+00:00,8,20941,0.3444639062879845,0.44173367482384107,0.7240207124900867
1322,2011-10-19 09:45:22.394000+00:00,7,20942,0.15348125927309886,0.10816150475302336,0.7240264799674732
1322,2011-10-19 09:45:22.394000+00:00,3,20943,0.0,0.0,0.7240264799674732
1348,2011-10-19 09:46:28.414000+00:00,8,20944,0.4032161341814743,0.3153214286950984,0.4909959236656026
1348,2011-10-19 09:46:32.242000+00:00,9,20945,0.1509721410615565,0.10639327583276974,0.49117275260962306
1348,2011-10-19 09:46:32.242000+00:00,3,20946,0.0,0.0,0.49117275260962306
1058,2011-10-19 09:47:54.405000+00:00,11,20947,0.4239102709633338,0.37131691132281647,0.8573865140075765
1058,2011-10-19 09:47:54.405000+00:00,16,20948,0.0,0.0,0.8573865140075765
1058,2011-10-19 09:47:55.580000+00:00,13,20949,0.07450919351111192,0.05250821192283897,0.8573867508696541
1058,2011-10-19 09:47:55.609000+00:00,14,20950,0.002741248105472292,0.0019318157890643893,0.8573867567156014
1058,2011-10-19 09:47:55.731000+00:00,15,20951,0.011038154461044494,0.007778821999880016,0.8573867813088907
1058,2011-10-19 09:47:56.993000+00:00,15,20952,0.078270063398337,0.05515857684758061,0.8573870357077993
1058,2011-10-19 09:49:05.323000+00:00,15,20953,0.4064655194814078,0.2864448886173173,0.857400808503956
1058,2011-10-19 09:50:43.022000+00:00,15,20954,0.4403335508690078,0.31031241000236953,0.8574204961150746
851,2011-10-19 09:51:08.871000+00:00,15,20955,0.3154996577034312,0.8983944273917528,0.8963167507473216
1354,2011-10-19 09:52:07.095000+00:00,2,20956,0.39135798594591964,0.0,0.0
1354,2011-10-19 09:52:07.095000+00:00,4,20957,0.0,0.0,0.0
1354,2011-10-19 09:52:07.260000+00:00,5,20958,0.014644408301916928,0.010320225711300432,0.010294094656516959
1346,2011-10-19 09:52:08.274000+00:00,15,20959,0.06713469803923794,0.4385563441423451,0.5184040369740059
1354,2011-10-19 09:52:47.266000+00:00,6,20960,0.3537070668031682,0.250956910001381,0.2505921594591094
1354,2011-10-19 09:52:47.631000+00:00,7,20961,0.02983656407174305,0.021026460702393765,0.2511870986278173
851,2011-10-19 09:52:53.012000+00:00,15,20962,0.17771511440704457,0.3145850484392723,0.8963285325201178
851,2011-10-19 09:53:06.936000+00:00,15,20963,0.2591875600034042,0.18265498104462297,0.8963301076264776
1355,2011-10-19 09:53:12.484000+00:00,2,20964,0.18019241386853443,0.0,0.0
1355,2011-10-19 09:53:12.484000+00:00,4,20965,0.0,0.0,0.0
1355,2011-10-19 09:53:12.662000+00:00,5,20966,0.01570849824464655,0.011070112504927796,0.011042082719105503
1356,2011-10-19 09:53:28.658000+00:00,2,20967,0.2716539521711576,0.0,0.0
1356,2011-10-19 09:53:28.658000+00:00,4,20968,0.0,0.0,0.0
1356,2011-10-19 09:53:28.852000+00:00,5,20969,0.017002142019438782,0.011981770761828962,0.011951432635809342
851,2011-10-19 09:53:33.691000+00:00,15,20970,0.16920342185638995,0.22458197466423158,0.8963331340938866
1355,2011-10-19 09:53:53.088000+00:00,8,20971,0.2891452087673996,0.25164552645657234,0.25129735866531744
1355,2011-10-19 09:53:53.088000+00:00,3,20972,0.0,0.0,0.25129735866531744
825,2011-10-19 09:54:06.545000+00:00,15,20973,0.25613903541160904,0.8981112409725039,0.897685044426242
1356,2011-10-19 09:54:22.091000+00:00,8,20974,0.2690808772291104,0.26985658821188285,0.26941396483915464
1356,2011-10-19 09:54:22.091000+00:00,3,20975,0.0,0.0,0.26941396483915464
1357,2011-10-19 09:56:14.732000+00:00,2,20976,0.4538511048057113,0.0,0.0
1357,2011-10-19 09:56:14.732000+00:00,4,20977,0.0,0.0,0.0
1357,2011-10-19 09:56:14.846000+00:00,5,20978,0.010351998471079094,0.00729527329353339,0.007276801489580014
825,2011-10-19 09:56:38.866000+00:00,15,20979,0.30873433142873596,0.3400767067995127,0.8977019300139255
813,2011-10-19 09:56:48.114000+00:00,15,20980,0.22314369216250576,0.8981134687273632,0.9004986517307574
1357,2011-10-19 09:56:53.097000+00:00,8,20981,0.17153954555527554,0.24800105162888914,0.24756859208418006
1357,2011-10-19 09:56:53.097000+00:00,3,20982,0.0,0.0,0.24756859208418006
1354,2011-10-19 09:57:46.484000+00:00,7,20983,0.383188003267998,0.38540365018392975,0.39297447412358755
1346,2011-10-19 09:58:22.752000+00:00,15,20984,0.34694257350013086,0.4006019209771655,0.529051165599165
1346,2011-10-19 09:58:32.302000+00:00,15,20985,0.2259286505694739,0.15921672084363342,0.5293018647144048
813,2011-10-19 10:00:00.888000+00:00,15,20986,0.43104414515331485,0.3559001362472064,0.9005191475301076
563,2011-10-19 10:01:27.463000+00:00,23,20987,0.42886711011033046,0.5089215708484939,0.9278839181759067
563,2011-10-19 10:01:27.463000+00:00,25,20988,0.0,0.0,0.9278839181759067
563,2011-10-19 10:01:27.463000+00:00,22,20989,0.0,0.0,0.9278839181759067
563,2011-10-19 10:01:27.463000+00:00,24,20990,0.0,0.0,0.9278839181759067
563,2011-10-19 10:01:35.039000+00:00,20,20991,0.20606426813697398,0.14521786844260093,0.9278844548054044
563,2011-10-19 10:01:35.039000+00:00,3,20992,0.0,0.0,0.9278844548054044
612,2011-10-19 10:01:44.979000+00:00,7,20993,0.22940944755824372,0.5876398683606912,0.9211844297237991
1354,2011-10-19 10:01:51.359000+00:00,10,20994,0.19166218521979456,0.37199197455875094,0.4295059787954911
1358,2011-10-19 10:03:58.576000+00:00,2,20995,0.46542307610373507,0.0,0.0
1358,2011-10-19 10:03:58.576000+00:00,4,20996,0.0,0.0,0.0
1358,2011-10-19 10:03:58.919000+00:00,5,20997,0.0282784961229605,0.019928457111297905,0.019877997788111283
1359,2011-10-19 10:04:07.463000+00:00,2,20998,0.21631922018600858,0.0,0.0
1359,2011-10-19 10:04:07.463000+00:00,4,20999,0.0,0.0,0.0
1359,2011-10-19 10:04:07.568000+00:00,5,21000,0.009574158231135891,0.0067471127480168355,0.006730028899486698
1358,2011-10-19 10:04:24.378000+00:00,9,21001,0.2761398802221366,0.22135053178875846,0.221658247378815
1359,2011-10-19 10:04:46.909000+00:00,8,21002,0.3028508341900485,0.24985204309985196,0.24939462519325625
1359,2011-10-19 10:04:46.909000+00:00,3,21003,0.0,0.0,0.24939462519325625
1354,2011-10-19 10:04:53.363000+00:00,12,21004,0.192618894233512,0.3520358554496017,0.4477573168749432
1354,2011-10-19 10:04:53.363000+00:00,11,21005,0.0,0.0,0.4477573168749432
1354,2011-10-19 10:04:54.480000+00:00,13,21006,0.07191741707711063,0.050681731996803224,0.4478553740333437
1354,2011-10-19 10:04:54.528000+00:00,14,21007,0.004495661915249134,0.003168188480581702,0.4478595845747779
1354,2011-10-19 10:04:54.637000+00:00,15,21008,0.009920644210436194,0.006991288780155466,0.44786914503594266
1354,2011-10-19 10:04:56.521000+00:00,7,21009,0.10156448341629071,0.07157464962039786,0.4480341779895382
1354,2011-10-19 10:05:41.546000+00:00,15,21010,0.3671801039558554,0.2587596215155487,0.4518626025843579
481,2011-10-19 10:05:48.620000+00:00,21,21011,0.20028032592734105,0.48551387793389306,0.9339859144373699
481,2011-10-19 10:05:51.372000+00:00,20,21012,0.1267941503256776,0.08935453199992134,0.933986092498187
1354,2011-10-19 10:06:33.186000+00:00,15,21013,0.360245387811947,0.2678344600747377,0.4560014163704052
481,2011-10-19 10:07:02.796000+00:00,21,21014,0.3280706474986239,0.28939524277584877,0.9339907136330172
1346,2011-10-19 10:07:27.652000+00:00,15,21015,0.31188596145907915,0.4246985204403243,0.5420451150825623
1346,2011-10-19 10:07:36.009000+00:00,15,21016,0.21442175501324692,0.15110756703363773,0.5422261252985259
612,2011-10-19 10:07:46.700000+00:00,7,21017,0.23577591472811102,0.39826610552975544,0.9212127230741989
612,2011-10-19 10:07:57.923000+00:00,7,21018,0.24004302518676243,0.16916342055462144,0.921213600732865
612,2011-10-19 10:09:09.983000+00:00,8,21019,0.4114904669837697,0.28998607589799574,0.9212192356814731
612,2011-10-19 10:09:13.432000+00:00,7,21020,0.14313285950761787,0.10086876754379433,0.9212195053745972
612,2011-10-19 10:09:13.432000+00:00,3,21021,0.0,0.0,0.9212195053745972
1346,2011-10-19 10:09:15.256000+00:00,11,21022,0.09954850396865404,0.31136404418576724,0.5443394254055636
1346,2011-10-19 10:09:15.256000+00:00,16,21023,0.0,0.0,0.5443394254055636
1346,2011-10-19 10:09:16.293000+00:00,13,21024,0.06822356063045258,0.0480785928676065,0.5443611605335422
1346,2011-10-19 10:09:16.322000+00:00,14,21025,0.002741248105472292,0.0019318157890643893,0.5443617682618505
1346,2011-10-19 10:09:16.407000+00:00,15,21026,0.00782269601475488,0.005512820107084357,0.544363549502912
1346,2011-10-19 10:09:18.422000+00:00,15,21027,0.10582406680487005,0.074576468546772,0.5444057616155984
856,2011-10-19 10:09:34.038000+00:00,15,21028,0.2694856961362981,0.8973760252725264,0.895712028042151
856,2011-10-19 10:11:53.594000+00:00,15,21029,0.4742336161422941,0.3342025063473572,0.8957279582095516
866,2011-10-19 10:12:02.216000+00:00,15,21030,0.2170997119680501,0.8969441520272321,0.8948773474160676
1352,2011-10-19 10:13:55.981000+00:00,7,21031,0.4547948725429783,0.5250688747124345,0.5251020755096257
866,2011-10-19 10:14:59.100000+00:00,15,21032,0.3989729729251678,0.3501183047967803,0.8948977894345062
481,2011-10-19 10:18:37.675000+00:00,21,21033,0.517008933499562,0.44229446528935235,0.9340356557969745
1360,2011-10-19 10:18:44.533000+00:00,2,21034,0.19768008923315594,0.0,0.0
1360,2011-10-19 10:18:44.533000+00:00,4,21035,0.0,0.0,0.0
1360,2011-10-19 10:18:45.133000+00:00,5,21036,0.045068596514515696,0.031760797632257136,0.031680378543943344
1361,2011-10-19 10:19:15.123000+00:00,2,21037,0.32925371959567723,0.0,0.0
1361,2011-10-19 10:19:15.123000+00:00,4,21038,0.0,0.0,0.0
1361,2011-10-19 10:19:15.348000+00:00,5,21039,0.019459975296531387,0.013713858099015581,0.013679134287027075
831,2011-10-19 10:19:23.010000+00:00,15,21040,0.20702106115208643,0.8969405651898602,0.8976088837430222
1360,2011-10-19 10:19:37.223000+00:00,9,21041,0.2610266964700752,0.26840968419530964,0.26848756875805735
1361,2011-10-19 10:20:21.321000+00:00,6,21042,0.36522904889687424,0.28410757146192284,0.283614274643848
1361,2011-10-19 10:20:21.695000+00:00,7,21043,0.030466729913239378,0.02147055196137228,0.2839883840564257
1361,2011-10-19 10:21:07.053000+00:00,7,21044,0.3678713885387418,0.2592467844503049,0.318605634528469
831,2011-10-19 10:21:27.142000+00:00,15,21045,0.2923444547464049,0.3263477294156439,0.8976226603058888
791,2011-10-19 10:21:38.916000+00:00,15,21046,0.24427104369346334,0.8967304303942548,0.9040538182927493
1362,2011-10-19 10:21:44.301000+00:00,2,21047,0.17777520520671714,0.0,0.0
1362,2011-10-19 10:21:44.301000+00:00,4,21048,0.0,0.0,0.0
1362,2011-10-19 10:21:44.573000+00:00,5,21049,0.023070193321755784,0.016258055455384293,0.016216889675714167
1362,2011-10-19 10:21:56.439000+00:00,9,21050,0.244959180025802,0.17262793933370715,0.17360098619454226
1363,2011-10-19 10:22:47.137000+00:00,2,21051,0.3783258048576051,0.0,0.0
1363,2011-10-19 10:22:47.137000+00:00,4,21052,0.0,0.0,0.0
1363,2011-10-19 10:22:47.333000+00:00,5,21053,0.01716262722918326,0.012094868099307023,0.012064243608162821
1363,2011-10-19 10:23:08.475000+00:00,9,21054,0.2970166589644463,0.2093139509179207,0.20937799972351692
1364,2011-10-19 10:23:21.422000+00:00,2,21055,0.2526952176036677,0.0,0.0
1364,2011-10-19 10:23:21.422000+00:00,4,21056,0.0,0.0,0.0
1364,2011-10-19 10:23:21.593000+00:00,5,21057,0.01513699443876883,0.010667361628966952,0.010640351617856786
1364,2011-10-19 10:23:23.907000+00:00,8,21058,0.11489103980270318,0.08096615708363529,0.08415241453378002
1364,2011-10-19 10:23:23.907000+00:00,3,21059,0.0,0.0,0.08415241453378002
791,2011-10-19 10:24:14.130000+00:00,15,21060,0.37744069839048483,0.3413399050094534,0.9040694734191795
866,2011-10-19 10:24:24.093000+00:00,15,21061,0.22961083260054363,0.428333737146027,0.8949630426932284
14,2011-10-19 10:25:18.775000+00:00,20,21062,0.385444463093764,0.8780291552167343,0.9609661207422698
1352,2011-10-19 10:25:21.653000+00:00,10,21063,0.12996144381395278,0.4413944216076916,0.5419350846905217
1110,2011-10-19 10:25:24.424000+00:00,15,21064,0.1272785081063774,0.8170016464307599,0.8345559197253145
866,2011-10-19 10:26:11.936000+00:00,15,21065,0.3722264497176253,0.3169234475211635,0.894975490728096
485,2011-10-19 10:27:12.028000+00:00,20,21066,0.39433575631553786,0.8168102898595435,0.9338792513608138
839,2011-10-19 10:27:53.630000+00:00,15,21067,0.35976939505845745,0.8962402406694272,0.8971142928221185
1352,2011-10-19 10:28:59.141000+00:00,11,21068,0.4024850950874503,0.36401181927574006,0.5465016096460719
1352,2011-10-19 10:28:59.141000+00:00,12,21069,0.0,0.0,0.5465016096460719
1352,2011-10-19 10:29:01.066000+00:00,13,21070,0.10291809016203385,0.0725285650570891,0.5465406781837414
1352,2011-10-19 10:29:01.093000+00:00,14,21071,0.0025546918395476194,0.0018003456243088772,0.5465412259970341
1352,2011-10-19 10:29:01.172000+00:00,15,21072,0.007290957736603078,0.005138092843494846,0.5465428288325791
1352,2011-10-19 10:29:02.603000+00:00,7,21073,0.08517924813264074,0.060027626144010866,0.5465718558777163
1361,2011-10-19 10:29:21.464000+00:00,8,21074,0.2865916781113364,0.4193330676094162,0.4320017926631562
1361,2011-10-19 10:29:24.502000+00:00,7,21075,0.13383826854322373,0.09431867178921166,0.4323381186134962
1361,2011-10-19 10:29:24.502000+00:00,3,21076,0.0,0.0,0.4323381186134962
1352,2011-10-19 10:29:51.354000+00:00,15,21077,0.3190165345767004,0.2640201040199932,0.5475533494162433
1352,2011-10-19 10:30:42.700000+00:00,15,21078,0.37952025052373123,0.26745598501931267,0.5485718636637442
839,2011-10-19 10:30:57.774000+00:00,15,21079,0.2663056971314085,0.35282148245631995,0.8971348791772378
880,2011-10-19 10:31:08.736000+00:00,15,21080,0.23797329328204228,0.8961316892771078,0.8940304970250308
1349,2011-10-19 10:31:09.813000+00:00,7,21081,0.07008827452938539,0.559186010129473,0.5584997549598008
464,2011-10-19 10:33:47.750000+00:00,21,21082,0.48601866696229074,0.5949284347608144,0.9368086970338821
464,2011-10-19 10:34:24.223000+00:00,20,21083,0.34746858939059133,0.24486849834886656,0.9368109600998799
464,2011-10-19 10:34:27.224000+00:00,21,21084,0.13295558388115855,0.09369662515157298,0.936811146301664
1110,2011-10-19 10:35:29.534000+00:00,15,21085,0.3977554170530579,0.4329613021422456,0.8347268589991451
880,2011-10-19 10:35:57.739000+00:00,15,21086,0.323565085952683,0.3831465502533448,0.8940643152513588
882,2011-10-19 10:36:04.303000+00:00,15,21087,0.1940236187750077,0.8961890547660888,0.8940371187072361
481,2011-10-19 10:37:39.799000+00:00,21,21088,0.4381690036356697,0.4758352540533803,0.9341094590478919
882,2011-10-19 10:38:24.047000+00:00,15,21089,0.36554745805239114,0.3342928314297955,0.8940534716249069
1345,2011-10-19 10:41:34.469000+00:00,7,21090,0.5038515513050239,0.5767939604305574,0.5764875389374512
1365,2011-10-19 10:42:43.567000+00:00,2,21091,0.4075218952547596,0.0,0.0
1365,2011-10-19 10:42:43.567000+00:00,4,21092,0.0,0.0,0.0
1365,2011-10-19 10:42:43.773000+00:00,5,21093,0.017961048914777313,0.01265753282691155,0.012625483655413152
1366,2011-10-19 10:43:09.231000+00:00,2,21094,0.31409295240914287,0.0,0.0
1366,2011-10-19 10:43:09.231000+00:00,4,21095,0.0,0.0,0.0
1366,2011-10-19 10:43:09.383000+00:00,5,21096,0.013568377523654647,0.009561923957140832,0.009537712940274617
1365,2011-10-19 10:43:18.257000+00:00,6,21097,0.2195787433866742,0.2411830049994912,0.24096250502449357
1365,2011-10-19 10:43:18.608000+00:00,7,21098,0.02884799974465509,0.020329798414962727,0.24162216911565407
1349,2011-10-19 10:43:20.995000+00:00,10,21099,0.11698035152729595,0.4457309112606318,0.5699020359912158
481,2011-10-19 10:43:40.778000+00:00,21,21100,0.29094290579486526,0.3981277278703064,0.934132768460959
781,2011-10-19 10:43:59.026000+00:00,21,21101,0.28358544848362144,0.7588950157496728,0.9048091007580565
1366,2011-10-19 10:44:09.536000+00:00,8,21102,0.23427973591782097,0.2779642269831693,0.2774277457723909
1366,2011-10-19 10:44:09.536000+00:00,3,21103,0.0,0.0,0.2774277457723909
781,2011-10-19 10:44:55.455000+00:00,21,21104,0.3690248320922783,0.2737184818549227,0.904814729275036
1367,2011-10-19 10:46:31.314000+00:00,2,21105,0.43852904678039006,0.0,0.0
1367,2011-10-19 10:46:31.314000+00:00,4,21106,0.0,0.0,0.0
1367,2011-10-19 10:46:31.523000+00:00,5,21107,0.01819928478996654,0.012825422710462542,0.012792948437821266
1368,2011-10-19 10:46:35.508000+00:00,2,21108,0.1540407230516162,0.0,0.0
1368,2011-10-19 10:46:35.508000+00:00,4,21109,0.0,0.0,0.0
1368,2011-10-19 10:46:35.837000+00:00,5,21110,0.027273652746460486,0.01922032263183055,0.01917165632183905
708,2011-10-19 10:46:45.657000+00:00,15,21111,0.22835182775098978,0.7726516894129978,0.9126266928738209
1367,2011-10-19 10:47:43.756000+00:00,8,21112,0.39115538390296956,0.29014590024710973,0.28960333614336176
1367,2011-10-19 10:47:43.756000+00:00,3,21113,0.0,0.0,0.28960333614336176
1349,2011-10-19 10:47:47.689000+00:00,12,21114,0.15303521387783364,0.37773734093150163,0.5736235523184138
1349,2011-10-19 10:47:47.689000+00:00,11,21115,0.0,0.0,0.5736235523184138
1368,2011-10-19 10:47:47.785000+00:00,8,21116,0.008789956664633308,0.2898824038589042,0.2894517299597117
1368,2011-10-19 10:47:47.785000+00:00,3,21117,0.0,0.0,0.2894517299597117
1349,2011-10-19 10:47:48.786000+00:00,13,21118,0.06651374016528155,0.05004028775604458,0.5736384435781333
1349,2011-10-19 10:47:48.827000+00:00,14,21119,0.0038530274055531212,0.0027153102861745167,0.5736390000701042
